balance,purchases,cash_adv,cash_adv_trx,purchases_trx,prc_full_pay,tenure,credit_limit
318.85,3541.75,3541.75,4,9,0,12,5000
221.2,0,0,0,4,0.13,12,9000
1216.21,145.06,145.06,1,9,0.11,12,3000
0,1335.3,1335.3,13,0,0,12,14500
1256.49,1381.85,1381.85,2,32,0.09,12,2500
960.24,0,0,0,13,0.2,11,2700
0,1387.08,1387.08,10,0,0,12,3000
335.68,2607.53,2607.53,7,8,0,12,9000
0,275.69,275.69,1,0,0,12,4500
8754.59,0,0,0,116,0.92,12,4000
261.12,958.09,958.09,21,8,0,12,1950
0,4195.1,4195.1,17,0,0,12,7000
614.53,0,0,0,15,0,12,1700
1005.72,6203.61,6203.61,19,13,0.08,12,6000
56,0,0,0,1,0,12,10500
2863.92,0,0,0,12,1,12,2500
645.96,1214.2,1214.2,2,35,0.1,12,1500
0,2844.31,2844.31,2,0,0,6,3000
0,3210.31,3210.31,5,0,0,12,6000
218,2527.49,2527.49,4,2,0,12,8000
1351.68,94.98,94.98,1,19,0,12,2500
133.34,0,0,0,4,0,12,2900
1760.55,7418.47,7418.47,9,142,0,12,15000
70.65,0,0,0,1,0,12,4000
0,2994.31,2994.31,15,0,0,12,6000
1560.21,1862.02,1862.02,1,28,0,12,4000
549.08,67.42,67.42,1,33,0,12,4500
10199.63,113.12,113.12,2,131,0,12,15000
259.32,0,0,0,12,0.09,12,1500
48.16,9139.12,9139.12,13,2,0,12,10000
503.25,0,0,0,11,1,12,8500
0,3335.78,3335.78,12,0,0,12,6000
1059.59,0,0,0,14,0.83,12,2500
60.54,988.39,988.39,1,3,0,12,8500
262.08,0,0,0,23,0,12,5000
424.84,0,0,0,6,0,12,3000
817.62,0,0,0,25,0,12,5100
59,196.91,196.91,1,2,0,12,5000
550.53,0,0,0,39,0,12,1200
208,6728.68,6728.68,7,3,0,12,14000
70,296.08,296.08,5,1,0,12,1500
335,0,0,0,5,0.33,12,1000
405,0,0,0,9,0.6,12,6727
899.8,1694.27,1694.27,4,25,0,12,6500
2205.51,0,0,0,53,0.45,12,7500
0,4372.39,4372.39,9,0,0,11,12000
169.03,432.75,432.75,1,8,0,12,5000
804.18,0,0,0,10,0,12,3700
898.34,0,0,0,11,0,12,6500
1358.88,0,0,0,79,0,12,1200
1684.29,0,0,0,18,0,12,8000
436.3,0,0,0,5,0,10,1800
63.62,0,0,0,1,0,12,2000
577.58,529.07,529.07,4,29,0,12,1500
1438.76,0,0,0,24,0,12,3000
2815.82,0,0,0,71,0.5,12,7000
67.84,2665.24,2665.24,8,1,0,12,6000
107.33,3404.23,3404.23,7,1,0,12,8500
354.04,0,0,0,16,0,12,6000
663,5515.97,5515.97,30,2,0,12,9000
3727.77,0,0,0,14,0.08,12,3150
1725.05,1004.42,1004.42,5,18,0,12,5000
2556.32,4091.33,4091.33,14,54,0,12,6500
960,958.07,958.07,8,12,0,12,4500
2455.75,0,0,0,17,0.73,12,6000
532.66,0,0,0,12,0.08,12,3000
4.99,0,0,0,1,0.08,12,2500
0,1357.65,1357.65,3,0,0,12,1500
208.5,0,0,0,3,0,12,7000
0,1877.53,1877.53,4,0,0,12,8500
1020.3,180.94,180.94,2,16,0,12,1200
0,1658.89,1658.89,2,0,0,12,3000
17.7,0,0,0,1,0,12,1500
140,0,0,0,1,0,12,1600
617.5,0,0,0,10,0.82,12,4000
3710.57,588.05,588.05,2,75,0,12,9000
644.16,0,0,0,11,0,12,1500
102.98,0,0,0,2,0,12,7000
0,1831.11,1831.11,1,0,0,10,3500
170.92,0,0,0,7,0,12,4000
622.16,0,0,0,8,0,12,2500
469.83,0,0,0,10,0,11,8500
0,4707.99,4707.99,34,0,0,12,7500
542.7,305.5,305.5,2,8,0,12,1600
2591.77,1437.48,1437.48,4,54,0.08,12,8500
14686.1,3422.72,3422.72,2,347,0,12,13600
26.12,158.97,158.97,1,1,0,12,1950
0,5452.07,5452.07,1,0,0,12,6000
0,1408.58,1408.58,1,0,0,7,1500
2204.54,0,0,0,50,0,12,1000
0,209.21,209.21,2,0,0,12,1800
61.21,0,0,0,1,0,12,2600
236.28,0,0,0,10,0.55,12,4000
1383.67,0,0,0,10,0,12,7000
287.43,1661.98,1661.98,17,15,0,12,6500
1999.7,0,0,0,15,0.2,12,3100
0,2934.82,2934.82,10,0,0,12,3000
365,377.34,377.34,1,2,0,12,9500
2233.3,0,0,0,2,0,12,13000
5073.53,0,0,0,54,1,12,7000
541.6,0,0,0,10,0.36,12,7500
0,3666.85,3666.85,7,0,0,12,11000
0,2577.95,2577.95,5,0,0,12,3000
178.67,0,0,0,6,0,12,6500
2196.38,2716.84,2716.84,7,23,0,12,5000
0,109.4,109.4,1,0,0,12,1500
0,713.25,713.25,9,0,0,12,3500
4678.63,0,0,0,60,1,12,2500
1806.5,4354.49,4354.49,5,11,0,12,9000
546.7,0,0,0,10,0.36,12,4000
0,438.52,438.52,1,0,0.08,12,2500
372.16,1172.47,1172.47,9,11,0.08,12,2500
17.8,0,0,0,1,0.5,12,2500
350,0,0,0,1,0,12,8000
0,4822.56,4822.56,3,0,0,12,18000
258.9,251.19,251.19,2,3,0,12,2000
1543.75,2188.48,2188.48,11,12,0,12,9000
34.83,0,0,0,2,0,12,1200
142.8,0,0,0,2,0,12,1200
65,354.82,354.82,6,1,0,11,2500
0,364.97,364.97,1,0,0,12,3500
47.8,0,0,0,1,0,12,3000
75,1270.2,1270.2,4,3,0,12,2500
0,2628.99,2628.99,17,0,0,12,8500
417.08,2126.96,2126.96,7,3,0,12,5300
0,7217.71,7217.71,5,0,0.17,12,5200
0,312.28,312.28,3,0,0,12,1600
21,0,0,0,1,0.33,12,11500
1674.16,0,0,0,60,1,12,1800
264.98,1556.63,1556.63,3,6,1,9,1500
500.67,0,0,0,3,0.17,12,12000
1879.92,934.05,934.05,3,8,0.09,11,4000
1808.6,450.42,450.42,3,26,0.44,12,7500
1016.34,0,0,0,9,0,12,7500
710.09,0,0,0,8,0.1,12,7500
468.6,18.13,18.13,1,15,0,12,1700
645.83,2607.51,2607.51,43,12,0.25,12,6500
869.26,0,0,0,9,0,12,1500
1171.28,0,0,0,24,0,12,6500
103.68,0,0,0,1,0,9,2500
584.34,0,0,0,8,0.1,12,9500
256.5,0,0,0,7,0,12,4000
1257.27,0,0,0,28,0,12,6000
192.88,0,0,0,9,0,12,7500
1935.16,0,0,0,26,0.42,12,13500
1995.25,0,0,0,49,0.17,12,5700
63.38,1131.8,1131.8,5,3,0,12,2500
0,782.19,782.19,5,0,0,12,5000
94.5,0,0,0,7,0,12,1500
67.55,1935.97,1935.97,6,3,0,12,2500
2452.69,0,0,0,13,0.08,12,1500
230.04,0,0,0,4,0,12,200
351,2412.04,2412.04,3,9,0,12,5000
177.76,0,0,0,8,0.29,9,1500
30.6,112.39,112.39,3,1,0,12,3000
2675.53,0,0,0,42,0.73,12,5000
0,989.76,989.76,13,0,0,12,2500
0,2794.33,2794.33,10,0,0,6,6000
536,0,0,0,4,0.67,12,4000
1301.05,0,0,0,22,0.83,12,7500
571.64,0,0,0,14,0,12,8800
0,437.81,437.81,2,0,0,12,5000
182.1,0,0,0,10,0.8,12,5500
0,5518.3,5518.3,4,0,0,12,10000
3197.42,1668.82,1668.82,2,6,1,12,6000
0,10746.55,10746.55,63,0,0.08,12,7000
0,6817.66,6817.66,10,0,0,12,6500
502.52,0,0,0,4,0.5,12,1000
0,6543.82,6543.82,15,0,0,12,10000
0,3674.31,3674.31,3,0,0,12,8500
199.96,0,0,0,1,0,12,2000
5410.31,0,0,0,111,0,12,11100
0,173.97,173.97,7,0,0,12,1500
2491.83,3504.62,3504.62,16,37,0,12,10500
5714.5,3575.55,3575.55,22,47,0.08,12,5000
0,3970.51,3970.51,6,0,0.08,12,6000
14.98,0,0,0,1,0,12,1700
1642.94,2154.94,2154.94,5,4,0,12,12200
54.25,2986.04,2986.04,6,4,0,12,9000
4544.7,470.69,470.69,5,54,0,12,11500
850.44,0,0,0,22,0,12,1000
1182.08,4295.17,4295.17,5,20,0,12,10000
1771.78,0,0,0,27,0.17,12,6700
0,127.03,127.03,4,0,0,12,1200
360,4267.21,4267.21,17,6,0,12,5000
269.75,0,0,0,9,0,12,2000
10755.68,573.85,573.85,2,151,0,12,10000
184,1881.77,1881.77,24,3,0,12,2500
1440.93,0,0,0,15,0.88,12,12000
39.83,0,0,0,2,0,12,1950
399.96,0,0,0,12,0,12,1200
6856.25,0,0,0,46,0.4,12,10500
2485.54,0,0,0,10,0.38,12,4500
0,274.46,274.46,3,0,0,12,3000
81.1,249.9,249.9,5,1,0,12,1800
503.64,7811,7811,17,2,0.08,12,10000
3338.1,0,0,0,32,0,12,6000
0,381.4,381.4,4,0,0,12,6000
501.09,0,0,0,6,0,12,9000
136.19,0,0,0,2,0,12,5100
368.49,1731.56,1731.56,16,2,0,12,2500
0,1034.62,1034.62,4,0,0,7,1500
0,4834.48,4834.48,10,0,0.08,12,6000
323.55,0,0,0,9,0,12,5000
35,804.52,804.52,12,1,0,12,3000
1218.92,0,0,0,18,0,12,13000
504.5,2800.76,2800.76,16,18,0.08,12,7500
29.99,0,0,0,1,0,12,1800
3200,0,0,0,14,0.2,9,2500
0,333.92,333.92,2,0,0,12,3000
85.5,0,0,0,3,1,12,1500
482.24,903.84,903.84,8,8,0.25,11,1200
504.33,2308.32,2308.32,5,8,0,12,11000
428,0,0,0,7,0.43,12,1700
102.4,526.95,526.95,2,13,0,12,1500
0,147.11,147.11,5,0,0,9,1700
1200,0,0,0,12,1,12,1200
249.96,828.94,828.94,2,6,0,6,1000
4019.86,5632.55,5632.55,10,19,0.88,12,3000
2313.68,0,0,0,22,0.91,12,8000
545.74,381.2,381.2,2,9,0,12,7000
1286.1,95.53,95.53,1,29,0,12,1200
1073.97,0,0,0,5,0.22,12,8100
50,2172.55,2172.55,2,1,0,6,2500
3663.31,0,0,0,70,0,12,5000
0,3711.47,3711.47,36,0,0,12,8500
1050.76,0,0,0,5,0,12,1200
72,0,0,0,4,0,12,8050
3028.94,0,0,0,22,0.9,12,2400
1813.87,0,0,0,25,0,12,7500
1021.66,0,0,0,3,0,12,6500
2219.33,0,0,0,8,0.08,12,9000
150,264.96,264.96,1,3,0,12,1800
43.2,176.23,176.23,4,2,0,12,1200
1632.83,0,0,0,22,0,12,3600
0,4257.02,4257.02,11,0,0,12,8500
720,0,0,0,12,0.09,12,1000
0,188.76,188.76,1,0,0,12,4600
662.98,495.6,495.6,2,8,0,11,1400
1894.5,808.49,808.49,3,24,0.08,12,4100
6920.08,0,0,0,34,0.64,12,9500
0,892.79,892.79,2,0,0,10,3000
1716.11,0,0,0,7,0,12,7000
0,1286.36,1286.36,5,0,0,12,4500
247.45,3760.83,3760.83,10,7,0.08,12,4000
0,1817.17,1817.17,6,0,0,12,2000
866.57,0,0,0,12,0.09,12,2500
25.2,1920.25,1920.25,19,1,0,12,2500
750,0,0,0,8,0,12,6500
0,56.46,56.46,2,0,0,12,1500
1422.12,4798.13,4798.13,14,23,0,12,10000
2580.63,0,0,0,64,0,12,8500
2653.49,3516.37,3516.37,20,38,0,12,6500
0,191.75,191.75,1,0,0.17,12,1200
2476.45,253.27,253.27,1,35,0.08,12,4000
0,5312.92,5312.92,13,0,0,12,12000
2325.75,461.86,461.86,3,25,0,12,13000
374.94,1062.41,1062.41,2,9,0,9,1200
673.8,1187.52,1187.52,6,12,0,12,2400
0,119.95,119.95,2,0,0,12,1500
4398.65,2483.77,2483.77,9,47,0.08,12,3000
497.83,0,0,0,14,0,11,1500
2432.9,0,0,0,19,0,12,5000
0,762.88,762.88,3,0,0,11,10000
0,6050.56,6050.56,22,0,0,12,6500
840.48,411.83,411.83,7,15,0,12,3000
384.4,0,0,0,8,0.33,9,1500
718.01,0,0,0,5,0,12,7500
812.78,3217.29,3217.29,13,14,0,12,6000
0,217.31,217.31,5,0,0,12,2250
915.81,1678.18,1678.18,5,7,0,12,7500
599.74,160.71,160.71,2,5,0,12,1500
774.91,0,0,0,12,1,12,7500
1669.58,0,0,0,17,0,12,3000
680.14,0,0,0,18,0,12,1200
484.49,0,0,0,15,0.08,12,1000
898.18,0,0,0,7,0,12,6500
323.99,10614.2,10614.2,19,1,0,12,8500
1094.41,0,0,0,16,1,7,1500
220,330.01,330.01,2,1,0,12,2000
69.9,0,0,0,1,0,12,2000
437.52,0,0,0,13,0,12,1800
693.43,0,0,0,15,1,12,8500
1425.23,2637.01,2637.01,6,46,0,12,5550
0,1535.27,1535.27,3,0,0,12,6700
161.27,0,0,0,8,0,12,1200
6954.28,61.79,61.79,1,105,0.17,12,9000
349,0,0,0,2,0,12,1950
70.81,0,0,0,7,0.33,7,1500
0,276.6,276.6,7,0,0,12,900
549,882.77,882.77,5,3,0.18,12,4000
1581.43,0,0,0,41,0,12,8500
3039.16,0,0,0,26,0.08,12,2500
655.21,0,0,0,2,0,12,1500
0,1700.4,1700.4,8,0,0,11,4000
1839.69,0,0,0,19,0,12,5000
2186.22,0,0,0,35,0,12,1700
1167.86,3463.18,3463.18,15,13,0,10,8000
319.92,0,0,0,12,0.73,12,10000
183,0,0,0,3,0,12,1200
1435.79,0,0,0,27,0,12,1500
0,3027.73,3027.73,7,0,0,12,9000
2480.63,1657.44,1657.44,12,48,0,12,8500
358.34,0,0,0,16,0,12,1500
0,2167.31,2167.31,23,0,0,12,4500
0,287.36,287.36,1,0,0,12,3000
1971.57,0,0,0,24,0,12,6700
297.96,0,0,0,11,0,12,1000
5519,0,0,0,91,0,12,9000
22.48,0,0,0,1,0,12,7500
895.11,0,0,0,5,0,12,16500
835.71,0,0,0,28,0,12,5500
934.07,0,0,0,19,0,12,11500
204.8,4283.66,4283.66,13,9,0,12,7000
806.71,0,0,0,14,0.18,12,7500
2484.76,0,0,0,39,0,12,7500
0,2475.86,2475.86,10,0,0,8,2500
521.32,2054.01,2054.01,8,9,0,12,5000
0,7955.96,7955.96,8,0,0.17,12,3000
891.66,0,0,0,3,0,12,7500
0,1936.7,1936.7,5,0,0.25,12,1950
640.48,0,0,0,12,0.09,12,500
1215.64,0,0,0,1,0,12,2500
290,0,0,0,12,1,12,1500
0,4179.25,4179.25,2,0,0.08,12,5000
442.76,0,0,0,13,0.71,12,2100
0,1680.24,1680.24,5,0,0,12,3000
2546.94,0,0,0,15,1,12,12000
0,1479.44,1479.44,3,0,0,12,3000
299.65,0,0,0,12,0.82,12,9000
0,306.32,306.32,3,0,0,12,1500
3782.09,0,0,0,11,0.08,12,1800
1562.4,0,0,0,12,0.22,9,2500
1013,0,0,0,7,0,12,4500
46.3,378.52,378.52,1,1,0,12,7500
0,378.77,378.77,4,0,0.08,12,1200
0,557.54,557.54,2,0,0.09,12,1700
381.5,0,0,0,7,0.67,12,3000
1572.67,0,0,0,14,0.8,12,5000
1711.11,0,0,0,51,0,12,4000
1526.54,0,0,0,20,0,12,3000
689.93,916.45,916.45,2,14,0,12,1800
924.69,0,0,0,11,0.36,12,6300
837.43,0,0,0,22,0.58,12,2500
1021.19,11220.77,11220.77,20,20,0.13,10,6000
1678.69,392.36,392.36,1,8,0.08,12,1800
666.98,0,0,0,12,0.08,12,2400
673.28,477.62,477.62,6,29,0.27,12,300
897.56,0,0,0,7,0.2,12,4000
0,1374.87,1374.87,1,0,0.08,12,3000
1476.02,0,0,0,41,0.45,12,7000
119.28,0,0,0,12,0.44,12,1700
0,2732.69,2732.69,28,0,0,12,6000
184.23,0,0,0,13,0,12,1700
0,1483.17,1483.17,3,0,0.08,12,2000
2194.29,0,0,0,14,0.2,8,10000
6661.25,0,0,0,108,0,12,1700
0,257.2,257.2,1,0,0,12,2500
2552.55,0,0,0,28,0,12,5000
246.56,0,0,0,3,0.08,12,600
449.4,0,0,0,12,0.55,12,2000
0,209.97,209.97,5,0,0,12,2000
0,4573.88,4573.88,1,0,0,12,7500
125.37,0,0,0,7,0,7,1500
2093.55,0,0,0,35,0.08,12,4000
0,2224.87,2224.87,8,0,0,12,4000
144,365.61,365.61,3,12,0,12,1000
533.52,0,0,0,20,1,12,10000
1810,0,0,0,1,0,10,1850
1343.88,0,0,0,24,1,12,5700
547.54,0,0,0,7,0.11,12,6000
2386.88,0,0,0,40,0,12,5000
0,988.7,988.7,1,0,0,10,3000
0,27.74,27.74,1,0,0.08,12,150
217.37,5197.15,5197.15,3,11,0,6,10000
298.8,0,0,0,5,1,12,5000
0,341.64,341.64,2,0,0,12,11000
0,399.75,399.75,4,0,0,12,2000
0,725.81,725.81,1,0,0.09,12,4500
2873.87,342.6,342.6,2,32,0.08,12,7000
5094.41,1076.43,1076.43,4,53,0.67,12,3000
0,555.69,555.69,4,0,0,12,3000
60,104.52,104.52,1,1,0,12,5000
3059.1,0,0,0,42,0.08,12,7000
22.5,0,0,0,1,0,12,3000
0,7911.03,7911.03,11,0,0,10,9000
0,58.18,58.18,2,0,0.08,12,1500
0,2813.62,2813.62,9,0,0,10,2500
980,7202.12,7202.12,28,6,0,12,10000
1696.62,0,0,0,36,0,12,4600
105,0,0,0,2,0,12,6600
155.39,0,0,0,4,0,12,8500
205.92,0,0,0,9,0.86,9,1500
565.61,0,0,0,17,0,12,1500
126.68,1854.79,1854.79,12,4,0,12,5500
8710.72,0,0,0,83,0,12,18000
2108.56,0,0,0,14,0,12,7000
307.92,18.62,18.62,1,17,0,12,1000
0,1090.52,1090.52,3,0,0,11,1200
3927.58,0,0,0,21,0,12,11000
0,7120.32,7120.32,2,0,0,12,8500
0,5114.89,5114.89,5,0,0,12,5000
1681.78,0,0,0,21,0,12,7500
4115.95,9358.07,9358.07,20,59,0,12,8000
161.44,1293.41,1293.41,5,3,0,12,4000
0,3299.67,3299.67,10,0,0,12,14500
0,1657.89,1657.89,5,0,0,12,1800
2900.84,0,0,0,54,0.33,12,7500
500,0,0,0,1,0,12,7000
2129.44,506.59,506.59,2,6,0,12,4450
523.64,0,0,0,15,0.75,12,6500
0,2327.57,2327.57,15,0,0.25,9,1500
0,305.65,305.65,2,0,0,12,1950
1231.59,0,0,0,26,0,12,7600
4795.49,0,0,0,87,0,12,15000
515.42,0,0,0,32,0,12,2000
1842.64,0,0,0,8,0,12,1200
1954.08,0,0,0,64,1,12,4000
718.06,6348.57,6348.57,19,9,0,7,7500
0,380.85,380.85,2,0,0.5,10,1200
933.38,2721.89,2721.89,13,21,0,12,4000
0,681.5,681.5,7,0,0,12,1500
275.21,0,0,0,18,0.6,12,7500
0,3058.1,3058.1,7,0,0.14,12,3000
8591.31,0,0,0,14,0.42,12,1000
2084.18,0,0,0,28,1,12,1000
1887.25,0,0,0,48,0.17,12,10500
0,75.78,75.78,2,0,0,12,1500
230,0,0,0,2,1,12,4500
655.79,0,0,0,13,1,12,6000
479.94,344.26,344.26,4,13,0,12,2500
2239.1,0,0,0,39,0,12,5300
0,1607.41,1607.41,17,0,0,12,3500
502.48,3143.22,3143.22,2,3,0,10,9000
8443.97,1637.42,1637.42,6,46,0.91,12,9000
1752.06,0,0,0,32,0,12,3500
0,584.44,584.44,7,0,0,12,6000
200,3213.62,3213.62,13,1,0,12,4000
0,451.82,451.82,1,0,0,8,1200
0,789.02,789.02,16,0,0,12,4200
1620.09,3440.35,3440.35,8,27,0.08,12,3600
3088.18,0,0,0,50,0,12,4100
1415.42,0,0,0,26,0.92,12,6000
45.84,2191.86,2191.86,8,2,0,12,5500
2308.58,0,0,0,44,0.25,12,7500
621.03,0,0,0,9,0,12,10500
1115,0,0,0,4,0,12,1800
900,99.28,99.28,1,12,0,12,1700
6999.56,0,0,0,81,0.17,12,3500
0,9968.18,9968.18,110,0,0,11,10500
0,1101.19,1101.19,3,0,0,12,1000
0,5737.67,5737.67,23,0,0.09,12,9500
0,1189.42,1189.42,3,0,0,12,5650
0,146,146,1,0,0,12,3000
833.29,0,0,0,12,0.3,12,7000
381.1,0,0,0,7,0,12,2400
0,3473.01,3473.01,36,0,0,12,5000
6613.09,0,0,0,119,0,12,9500
862.44,2402.32,2402.32,2,12,0.17,12,5000
4.44,19862.88,19862.88,11,3,0.1,12,16500
0,1710.2,1710.2,2,0,0,12,7500
540,0,0,0,9,0.13,12,1700
608.18,929.64,929.64,9,6,0,12,2700
128.86,0,0,0,2,0,12,1200
0,10717.89,10717.89,11,0,0.14,12,7000
465.9,272.88,272.88,6,33,0,12,1200
256.68,1845.16,1845.16,23,14,0.08,12,4000
0,273.88,273.88,1,0,1,6,1200
175,0,0,0,5,0,12,1000
0,1984.8,1984.8,6,0,0.09,12,1800
741.02,1101.25,1101.25,2,11,0,12,8200
627.51,2169.97,2169.97,5,5,0,10,4000
1043.64,0,0,0,12,0,12,1300
4170.04,2359.14,2359.14,17,23,0,12,7000
1203.05,3521.08,3521.08,10,16,0.08,12,8500
0,9423.62,9423.62,7,0,0.08,12,10500
0,1865.58,1865.58,1,0,0,12,7000
752,0,0,0,4,0,12,2500
0,2763.61,2763.61,22,0,0,12,5000
0,1785.85,1785.85,5,0,0,12,3400
5848.55,0,0,0,73,0,12,5000
656.16,901.46,901.46,1,19,0,12,3000
1296.47,490.16,490.16,5,32,0,12,1800
157.61,0,0,0,8,0.14,12,1800
133.2,0,0,0,4,0,12,2500
2660.21,0,0,0,13,0,12,4000
1312.35,0,0,0,12,0.5,12,300
339.85,103.33,103.33,1,12,0,12,6500
4395.2,1271,1271,4,22,0,12,10000
2480.88,0,0,0,36,0.3,12,7000
0,48.57,48.57,1,0,0,11,1500
849.57,0,0,0,9,0.64,12,4000
0,944.48,944.48,3,0,0,11,2500
710.19,0,0,0,14,0,12,1800
0.24,0,0,0,0,0,12,3000
0,4781.14,4781.14,10,0,0,11,5500
0,935.75,935.75,4,0,0.08,12,4500
574.14,2318.49,2318.49,34,15,0,12,7500
0,1363.83,1363.83,2,0,0,7,1500
649,0,0,0,19,0.88,12,6000
0,1654.92,1654.92,1,0,0,12,1800
1889.8,182.21,182.21,1,27,0,12,8800
0,1058.55,1058.55,3,0,0.14,7,1800
27.51,871.2,871.2,3,1,0.25,7,500
85.8,0,0,0,4,0.33,12,2400
3997.03,99.08,99.08,1,7,0,12,5600
232.89,0,0,0,10,0.1,12,16000
359.84,0,0,0,9,0.75,12,5000
790.39,3866.41,3866.41,7,16,0.3,12,10000
0,551.89,551.89,2,0,0,12,1800
0,661.03,661.03,3,0,0,11,1500
3296.52,842.26,842.26,2,38,0.08,12,2300
1767.75,0,0,0,12,1,12,6000
4019.73,0,0,0,73,0,12,12000
258.49,2220.23,2220.23,6,2,0,11,2000
674.3,0,0,0,26,0.08,12,5400
515.98,0,0,0,7,0,12,12000
1243.48,0,0,0,24,0,12,4800
929.2,2592.24,2592.24,8,12,0,12,8000
49.98,0,0,0,3,0,12,8500
239.23,0,0,0,7,0.08,12,6000
116.75,229.95,229.95,2,5,0,12,3000
352.92,0,0,0,4,0,12,3100
515.6,0,0,0,5,0,12,7500
1851.48,0,0,0,12,0,12,1400
370,19.72,19.72,1,1,0.09,12,1200
360.95,840.96,840.96,11,9,0,11,7500
669.93,4588.03,4588.03,14,11,0,12,9500
1631.85,4350.23,4350.23,1,9,0,12,10000
77.36,0,0,0,4,1,8,1200
95.76,0,0,0,7,0.22,12,4000
555,0,0,0,6,0,6,1000
0,223.29,223.29,5,0,0,12,1800
0,3425.65,3425.65,8,0,0,12,7000
440.37,0,0,0,8,0.8,12,1200
2336.32,0,0,0,31,0,9,4000
295.56,0,0,0,9,0.63,12,3000
6598.29,0,0,0,102,0.92,12,9500
268,5074.48,5074.48,3,4,0.14,12,4500
341.7,0,0,0,1,0,12,1000
2000,0,0,0,21,0.91,12,7000
3626.09,1280.42,1280.42,2,15,0,12,6000
4050.01,4843.39,4843.39,13,32,0,12,13000
0,298.39,298.39,1,0,0,12,7000
0,325.38,325.38,3,0,0,12,2500
0,11582.5,11582.5,38,0,0,12,11500
380.8,983.23,983.23,2,7,0,12,4500
2577.1,2241.43,2241.43,7,49,0.09,12,15500
1437.65,1957.77,1957.77,9,20,0,12,8000
0,8075.2,8075.2,7,0,0.11,9,6000
275,0,0,0,11,0,12,1000
339.82,1434.17,1434.17,4,3,0,12,6000
0,1330.11,1330.11,2,0,0,12,1500
0,3431.71,3431.71,7,0,0,7,4000
2307.35,0,0,0,31,0,12,7500
470.17,553.63,553.63,1,3,0,12,2100
20421.59,0,0,0,204,0.08,12,17000
229,1444.25,1444.25,10,3,0.08,12,1600
0,142.3,142.3,1,0,0,12,1500
945.26,0,0,0,4,0,12,9500
0,3798.7,3798.7,13,0,0,12,4500
724.4,0,0,0,9,0,12,7000
304.6,0,0,0,12,0,12,8000
1471.55,0,0,0,25,0.92,12,25000
322.77,0,0,0,7,0.86,12,5300
1676.78,1370.19,1370.19,2,38,0,12,1800
100.3,0,0,0,1,0,12,5000
1599.02,0,0,0,46,0,12,8000
467.32,2337.84,2337.84,7,25,0.08,12,6500
182.8,0,0,0,4,0.57,12,1200
0,2557.01,2557.01,9,0,0,12,7600
81.41,0,0,0,6,0,12,3000
368.44,1428.19,1428.19,3,11,0,10,7000
6091.51,0,0,0,111,0,12,8500
700,0,0,0,10,1,10,1000
2143.28,3610.57,3610.57,1,34,0,12,7500
0,472.46,472.46,8,0,0,12,1600
233.34,0,0,0,10,0,12,3100
602.3,0,0,0,26,0,12,7500
156.5,0,0,0,3,0,12,1200
5344.92,0,0,0,157,0,12,8500
277.7,4440.77,4440.77,6,8,0,12,10000
378.58,0,0,0,2,0,12,2000
0,2189.89,2189.89,2,0,0.25,12,1700
2930.99,0,0,0,20,0,12,4000
0,906.38,906.38,15,0,0,12,2500
1294.09,106.9,106.9,1,62,0,12,4000
0,1392.47,1392.47,4,0,0,7,1500
1530.63,0,0,0,4,0,10,3000
83.2,0,0,0,1,0.09,12,6500
0,121.07,121.07,1,0,0,12,1500
3382.96,553.5,553.5,3,42,0,12,10500
2077.09,0,0,0,20,0,10,1500
1178.31,0,0,0,8,0,12,8500
818.69,947.5,947.5,1,15,0,12,8000
5245.28,0,0,0,29,0,12,21000
1445.55,0,0,0,32,0.9,12,13500
280,0,0,0,8,0.5,12,9000
611.08,0,0,0,14,0,12,3500
5233.92,0,0,0,61,0,12,6000
1694.48,5881.18,5881.18,10,14,0,6,7000
624.36,0,0,0,24,0,12,1000
27790.42,469.07,469.07,1,79,0.73,12,12000
562.24,0,0,0,5,0,12,9000
0,921.07,921.07,5,0,0,12,9000
177.05,0,0,0,5,0,6,1200
2049.97,373.34,373.34,5,68,0,12,5200
150,559.65,559.65,3,1,0.11,12,2000
222.6,0,0,0,4,0,12,7500
2426.96,0,0,0,16,0,12,17500
0,99.65,99.65,1,0,0,12,5000
1944.47,0,0,0,45,0,12,11500
2147.01,0,0,0,60,0,12,8000
192.96,917.2,917.2,10,12,0,12,3500
345.99,0,0,0,15,0.08,12,9000
3513.64,0,0,0,7,0,6,8000
781.18,5967.8,5967.8,14,19,0,12,12000
699.33,0,0,0,23,0,12,1000
1400.18,0,0,0,22,0.64,12,3000
153.72,0,0,0,5,0,12,3500
0,2811.46,2811.46,12,0,0,12,6000
458.15,0,0,0,22,0.67,11,1000
1520,898.22,898.22,7,25,0.09,12,1400
13013.5,0,0,0,200,0,12,7000
244.5,3815.28,3815.28,3,2,0,12,5500
883.39,5338.55,5338.55,12,20,0.08,12,6000
0,2718.19,2718.19,8,0,0,11,3500
0,397.99,397.99,2,0,0,12,3500
0,115.41,115.41,3,0,0,12,1800
1268.22,0,0,0,21,1,12,6000
553.48,0,0,0,18,1,12,11500
161.5,0,0,0,1,0,12,2000
290,0,0,0,1,0,12,4800
3143.21,0,0,0,70,0,12,6500
1741.39,0,0,0,57,0.08,12,5000
0,74.22,74.22,2,0,0,12,1200
37.92,0,0,0,2,0,12,3000
3035.98,7003.11,7003.11,36,94,0.67,12,2500
